Set_id;Time;Line 0;Line 1;Line 2;Line 3;Line 4;Line 5;Line 6;Line 7;Sum
0;3.369878;23273831.365802;0.000000;14214635.024800;9059196.341002;59461045.204003;0.000000;27660911.399611;31800133.804392;165469753.139611
0;3.379998;23609615.380897;0.000000;13995007.859431;9614607.521466;63862277.243611;0.000000;30415322.120674;33446955.122938;174943785.249017
0;3.390118;23511823.313197;0.000000;15175306.860742;8336516.452455;58151379.797525;0.000000;27256138.423616;30895241.373908;163326406.221443
0;3.400238;23566954.123579;0.000000;14679835.919414;8887118.204165;59072105.333393;0.000000;27354500.322011;31717605.011382;165278118.913943
0;3.410357;23353690.482405;0.000000;12867728.795603;10485961.686801;57638764.032997;0.000000;27776972.255893;29861791.777104;161984909.030803
0;3.420477;23330667.056130;0.000000;13104542.891437;10226124.164693;56534619.852384;0.000000;27521397.116358;29013222.736026;159730573.817029
0;3.430597;23316031.609254;0.000000;13926485.564327;9389546.044926;59363965.798873;0.000000;27630147.359625;31733818.439247;165359994.816253
0;3.440717;23508546.592965;0.000000;12712485.352893;10796061.240072;58922338.799982;0.000000;27501610.339293;31420728.460689;164861770.785894
0;3.450836;23206549.390235;0.000000;14344521.361064;8862028.029170;57785109.696119;0.000000;27233622.670017;30551487.026102;161983318.172708
0;3.460956;23534303.293074;0.000000;13465854.316521;10068448.976553;59729975.120890;0.000000;25137086.504461;34592888.616429;166528556.827928
0;3.471076;23512455.491918;0.000000;14752549.088267;8759906.403650;58106347.353117;0.000000;27883122.573880;30223224.779237;163237605.690070
0;3.481196;23285646.862210;0.000000;15127623.852004;8158023.010205;59198279.263735;0.000000;27296571.680581;31901707.583155;164967852.251890
0;3.491315;23432330.162459;0.000000;14349983.722182;9082346.440278;59384572.878739;0.000000;27080107.153449;32304465.725290;165633806.082398
0;3.501435;25778762.447730;0.000000;16035169.729905;9743592.717824;58777063.118762;0.000000;27288246.017983;31488817.100779;169111651.132983
0;3.511555;23439211.602812;0.000000;13087099.403365;10352112.199447;57874061.805993;0.000000;27232304.715939;30641757.090054;162626546.817609
0;3.521675;23367934.560486;0.000000;13902991.304819;9464943.255666;59616125.889324;0.000000;27793585.827379;31822540.061945;165968120.899619
0;3.531794;23494156.891120;0.000000;12680662.048339;10813494.842781;59168179.328426;0.000000;27859123.934576;31309055.393851;165324672.439093
0;3.541914;23369477.449495;0.000000;13454778.595128;9914698.854367;63393420.952112;0.000000;30177323.104803;33216097.847309;173525796.803214
0;3.552034;23689695.628498;0.000000;14002114.322358;9687581.306141;60087764.689269;0.000000;27509016.820759;32578747.868510;167554920.635535
0;3.562154;23329478.450820;0.000000;13683576.944518;9645901.506303;57436396.853875;0.000000;27540285.454533;29896111.399342;161531750.609390
0;3.572273;23222051.972574;0.000000;13644735.416570;9577316.556004;59024005.200353;0.000000;27481388.618037;31542616.582316;164492114.345854
0;3.582393;23551234.476562;0.000000;14304048.061849;9247186.414713;59401103.093711;0.000000;27011192.445655;32389910.648055;165904675.140546
0;3.592513;23495731.480682;0.000000;14403013.825985;9092717.654697;59146140.864534;0.000000;27563853.108978;31582287.755556;165283744.690432
0;3.602633;23336806.072332;0.000000;14665138.403790;8671667.668542;58048217.595769;0.000000;27425231.413920;30622986.181849;162770047.336203
0;3.612752;23444924.238907;0.000000;15211032.177183;8233892.061723;59253068.362972;0.000000;27506152.203185;31746916.159787;165395985.203758
0;3.622872;23680889.347581;0.000000;13822613.656789;9858275.690792;57844700.461720;0.000000;27267965.822274;30576734.639447;163051179.618603
0;3.632992;25999152.907866;0.000000;18201263.675800;7797889.232066;58985462.119703;0.000000;27181213.894632;31804248.225071;169969230.055138
0;3.643112;23492630.034194;0.000000;13883977.297006;9608652.737188;59656554.856385;0.000000;27656585.792164;31999969.064222;166298369.781158
0;3.653231;23481514.211896;0.000000;13491219.708912;9990294.502984;58898281.374514;0.000000;27328209.808534;31570071.565981;164759591.172822
0;3.663351;23528114.940906;0.000000;14969623.893228;8558491.047678;57675442.201274;0.000000;27482471.975951;30192970.225324;162407114.284361
0;3.673471;23226021.001019;0.000000;12906094.781067;10319926.219952;63732350.114943;0.000000;30427696.132928;33304653.982015;173916742.231924
0;3.683591;23331200.105179;0.000000;13450551.320249;9880648.784930;58027930.465785;0.000000;27556925.289968;30471005.175817;162718261.141928
0;3.693710;23410536.249723;0.000000;12673745.239078;10736791.010645;58944054.395616;0.000000;27210184.480580;31733869.915036;164709181.290678
0;3.703830;23335745.436675;0.000000;13355055.162353;9980690.274322;59692205.294502;0.000000;27211621.436504;32480583.857998;166055901.462354
0;3.713950;23260935.111323;0.000000;12909726.510234;10351208.601090;58371198.948850;0.000000;26645576.875468;31725622.073382;163264268.120347
0;3.724070;23488598.841766;0.000000;14552046.623137;8936552.218629;57905147.697591;0.000000;26698336.282228;31206811.415363;162787493.078714
0;3.734189;23539495.463388;0.000000;14419643.591329;9119851.872060;59263558.804722;0.000000;26226539.395821;33037019.408901;165606108.536221
0;3.744309;23375447.866981;0.000000;14716959.647824;8658488.219156;58083510.485853;0.000000;26765968.574767;31317541.911086;162917916.705668
0;3.754429;23318286.760531;0.000000;13339768.507817;9978518.252715;58651650.399796;0.000000;27521397.116358;31130253.283438;163939874.320655
0;3.764549;23418306.760417;0.000000;15039166.105448;8379140.654968;59507358.319379;0.000000;26936927.448739;32570430.870640;165851330.159592
0;3.774668;23435289.658393;0.000000;14951058.836725;8484230.821668;58882170.873940;0.000000;27661934.188809;31220236.685132;164634921.064667
0;3.784788;23417702.566817;0.000000;16227948.584450;7189753.982368;57468575.253731;0.000000;27510236.647924;29958338.605807;161772555.641096
0;3.794908;23702075.924097;0.000000;16261518.269157;7440557.654940;59134481.928154;0.000000;26803339.971622;32331141.956532;165673115.704502
0;3.805028;23461593.833911;0.000000;18223857.941101;5237735.892810;57837714.056028;0.000000;27505843.271807;30331870.784221;162598615.779877
0;3.815147;26039973.780055;0.000000;15930555.932650;10109417.847405;64671727.064336;0.000000;30396518.487776;34275208.576560;181423401.688782
0;3.825267;23602770.201967;0.000000;16582554.222084;7020215.979883;59594520.675039;0.000000;27462342.687823;32132177.987216;166394581.754010
0;3.835387;23686699.562709;0.000000;15588735.574098;8097963.988611;58662221.150858;0.000000;27515729.206903;31146491.943955;164697841.427134
0;3.845507;23559890.306795;0.000000;15869388.196679;7690502.110116;57684947.901523;0.000000;27621514.009646;30063433.891877;162489676.416637
0;3.855626;23608046.295453;0.000000;15263395.477785;8344650.817668;58307162.659857;0.000000;27625381.904553;30681780.755304;163830417.910621
0;3.865746;23822724.340534;0.000000;16935644.782289;6887079.558244;58512280.783320;0.000000;27442935.377451;31069345.405869;164670010.247708
0;3.875866;23431578.172720;0.000000;16478330.166956;6953248.005763;58482888.975391;0.000000;27689048.208334;30793840.767057;163828934.296222
0;3.885986;23974442.427273;0.000000;17431456.203254;6542986.224020;58911636.607373;0.000000;27509016.820759;31402619.786614;165772158.069293
0;3.896106;23525840.156782;0.000000;16558429.316031;6967410.840751;60398665.378840;0.000000;27987210.686251;32411454.692589;167849011.071245
0;3.906225;23365424.734589;0.000000;14841371.636971;8524053.097619;58568095.068845;0.000000;27185486.238816;31382608.830029;163867039.606867
0;3.916345;23856829.619083;0.000000;14453995.111718;9402834.507366;58862115.424978;0.000000;27069516.326998;31792599.097979;165437890.088123
0;3.926465;22904296.682411;0.000000;14019755.883939;8884540.798472;58343467.778265;0.000000;24729463.489897;33614004.288369;162495528.921353
0;3.936585;23661453.968229;0.000000;13978116.708314;9683337.259915;58044407.710520;0.000000;27295022.767738;30749384.942781;163411723.357498
0;3.946704;23483773.354190;0.000000;13521898.498695;9961874.855495;59969372.187896;0.000000;27142858.524854;32826513.663042;166906291.084172
0;3.956824;23456816.326846;0.000000;14565577.708615;8891238.618231;57718957.363346;0.000000;26655192.440904;31063764.922443;162351547.380384
0;3.966944;23599560.646477;0.000000;16359138.572643;7240422.073834;58654857.587856;0.000000;27294159.581413;31360698.006443;164508836.468667
0;3.977064;23163620.127454;0.000000;15314585.697083;7849034.430371;65006581.452481;0.000000;31192025.715020;33814555.737461;176340403.159870
0;3.987183;23313776.894133;0.000000;14643057.109509;8670719.784625;59011643.930332;0.000000;27850277.680807;31161366.249525;164650841.648930
0;3.997303;23529616.377973;0.000000;15496772.310960;8032844.067014;60465857.803896;0.000000;26794698.492972;33671159.310924;167990948.363739
0;4.007423;25875044.428304;0.000000;16127088.130302;9747956.298002;59254222.620575;0.000000;27476008.715674;31778213.904900;170258534.097758
0;4.017543;23143524.332924;0.000000;15155116.174229;7988408.158695;57759959.687267;0.000000;27190243.083075;30569716.604193;161806968.040382
0;4.027662;23453056.495719;0.000000;14110271.367766;9342785.127954;58648140.219272;0.000000;27247206.793203;31400933.426069;164202393.429982
0;4.037782;23233902.878915;0.000000;14072718.064305;9161184.814609;59637395.541964;0.000000;24669010.830967;34968384.710997;165742596.841757
0;4.047902;23316031.609254;0.000000;15251049.080223;8064982.529030;58286984.248565;0.000000;27475408.631133;30811575.617432;163206031.715637
0;4.058022;23415364.981789;0.000000;13956546.040597;9458818.941192;57815563.456353;0.000000;27499152.911330;30316410.545023;162461856.876285
0;4.068141;23558449.559538;0.000000;13136935.425437;10421514.134101;59460286.769877;0.000000;27334001.081054;32126285.688823;166037472.658831
0;4.078261;23386137.065788;0.000000;13533815.718738;9852321.347050;57662332.147156;0.000000;27469136.696133;30193195.451023;162096938.425887
0;4.088381;23265366.708351;0.000000;14467121.545359;8798245.162993;58868145.653024;0.000000;27462694.676018;31405450.977006;164267024.722751
0;4.098501;25742231.705985;0.000000;15202884.558701;10539347.147285;66081211.808445;0.000000;30158366.602207;35922845.206238;183646887.028860
0;4.108620;23345654.521403;0.000000;13430127.394540;9915527.126863;57732752.361615;0.000000;27662703.345771;30070049.015844;162156813.766036
0;4.118740;23364836.107045;0.000000;14429223.038865;8935613.068180;56827038.571909;0.000000;27505127.086077;29321911.485831;160383749.357907
0;4.128860;23086360.979839;0.000000;14410397.532212;8675963.447627;59443663.907048;0.000000;27439824.437142;32003839.469905;165060049.773773
0;4.138980;23291785.872063;0.000000;14797352.434491;8494433.437572;63850236.224422;0.000000;29903368.874707;33946867.349714;174284044.192969
0;4.149099;23344875.138216;0.000000;15902300.705203;7442574.433012;59292509.649666;0.000000;27593344.710394;31699164.939272;165274769.575764
0;4.159219;23508664.270760;0.000000;14452098.483184;9056565.787576;59728732.779623;0.000000;27380315.171742;32348417.607881;166474794.100766
0;4.169339;23413179.377875;0.000000;13888440.882282;9524738.495593;58959429.272848;0.000000;27851052.343375;31108376.929473;164745217.301446
0;4.179459;25987056.018332;0.000000;14913448.735020;11073607.283312;58817700.430434;0.000000;27640665.159632;31177035.270802;169609512.897532
0;4.189578;23232208.007146;0.000000;13431990.301868;9800217.705278;59549933.973044;0.000000;27433185.167426;32116748.805618;165564283.960380
0;4.199698;23531596.786925;0.000000;13985234.712355;9546362.074569;58578260.667688;0.000000;27698069.988083;30880190.679606;164219714.909226
0;4.209818;23366063.298554;0.000000;12280020.028496;11086043.270058;57286138.772733;0.000000;27232568.345310;30053570.427423;161304404.142574
0;4.219938;23210214.847757;0.000000;13462915.442642;9747299.405114;59072102.303295;0.000000;27699917.559769;31372184.743526;164564634.302103
0;4.230057;23438990.572341;0.000000;13088263.124761;10350727.447580;57531505.992222;0.000000;27505127.086077;30026378.906144;161940993.129125
0;4.240177;23408381.036425;0.000000;12465891.805906;10942489.230519;59363158.892901;0.000000;27854734.894666;31508423.998235;165543079.858652
0;4.250297;23269330.043908;0.000000;13543356.412155;9725973.631753;59692235.113967;0.000000;27191891.928470;32500343.185496;165923130.315750
0;4.260417;23493706.904717;0.000000;13645897.164773;9847809.739945;57336274.170570;0.000000;27396953.101894;29939321.068676;161659962.150574
0;4.270536;23315490.635486;0.000000;14113148.249209;9202342.386277;57443423.940179;0.000000;27501751.371101;29941672.569078;161517829.151330
0;4.280656;23519609.039982;0.000000;15731412.637604;7788196.402377;59428403.121324;0.000000;28381030.998153;31047372.123171;165896024.322612
0;4.290776;23637112.876749;0.000000;14854260.901119;8782851.975630;57774119.113956;0.000000;27188547.395727;30585571.718228;162822463.981409
0;4.300896;23389802.956237;0.000000;12973692.664368;10416110.291869;64292542.836021;0.000000;30344197.639810;33948345.196212;175364691.584517
0;4.311015;25703258.325554;0.000000;15585228.821077;10118029.504477;59199131.061647;0.000000;24831227.665327;34367903.396320;169804778.774403
0;4.321135;23358251.690889;0.000000;12753246.351241;10605005.339648;60262184.457755;0.000000;27314234.418288;32947950.039467;167240872.297287
0;4.331255;23367732.133918;0.000000;13650763.583789;9716968.550128;58122440.143574;0.000000;27412860.989286;30709579.154288;162980344.554984
0;4.341375;30294656.092643;0.000000;18485189.786700;11809466.305942;90667224.009072;0.000000;38592865.243121;52074358.765951;241923760.203430
0;4.351494;30401182.684727;0.000000;18593078.436035;11808104.248692;58523213.819231;0.000000;26742544.669894;31780669.149336;177848793.007915
0;4.361614;23473040.455518;0.000000;12894077.866256;10578962.589261;57463142.022302;0.000000;27050945.883600;30412196.138702;161872364.955639
0;4.371734;23491610.898916;0.000000;13036451.265643;10455159.633272;58992108.528766;0.000000;27286171.499979;31705937.028787;164967438.855364
0;4.381854;23457060.853924;0.000000;13354573.390742;10102487.463182;58395345.220166;0.000000;27290318.030896;31105027.189270;163704812.148179
0;4.391973;23473147.072002;0.000000;13569832.515767;9903314.556235;58057329.987584;0.000000;27486497.811489;30570832.176095;163060954.119172
0;4.402093;23512896.320889;0.000000;12690776.408985;10822119.911904;65384414.584957;0.000000;30059381.664968;35325032.919988;177794621.811692
0;4.412213;23273267.177432;0.000000;15311359.985153;7961907.192279;57446985.382678;0.000000;26904688.717345;30542296.665333;161440505.120219
0;4.422333;23623224.423920;0.000000;15955114.635804;7668109.788115;58275158.809439;0.000000;27435617.990893;30839540.818547;163796766.466718
0;4.432453;23640663.770210;0.000000;17789382.543394;5851281.226817;58878517.344842;0.000000;27136556.367588;31741960.977254;165038362.230104
0;4.442572;25745858.167906;0.000000;17221599.245087;8524258.922819;58433516.749392;0.000000;27192324.149008;31241192.600384;168358749.834597
0;4.452692;23703336.284883;0.000000;15674086.876324;8029249.408560;57519186.689737;0.000000;27491653.959501;30027532.730235;162445045.949240
0;4.462812;23500073.998768;0.000000;17686962.964826;5813111.033942;59233063.229771;0.000000;27115469.998578;32117593.231192;165466274.457076
0;4.472932;23672034.055155;0.000000;18693318.526744;4978715.528410;59281880.436794;0.000000;27176260.102412;32105620.334382;165907828.983898
0;4.483051;23460977.096376;0.000000;16642147.653081;6818829.443294;57987869.608433;0.000000;27466962.118365;30520907.490068;162897693.409618
0;4.493171;23520921.426989;0.000000;16023202.067135;7497719.359854;59436916.477782;0.000000;27210963.324985;32225953.152798;165915675.809543
0;4.503291;23440777.314355;0.000000;17597586.978806;5843190.335549;57417847.043286;0.000000;27441353.131392;29976493.911894;161717248.715281
0;4.513411;23490416.988163;0.000000;15897492.424286;7592924.563877;59289168.905056;0.000000;27754088.564782;31535080.340274;165559171.786437
0;4.523530;23597638.922036;0.000000;17154048.839027;6443590.083009;58820949.011113;0.000000;27771749.580415;31049199.430698;164837175.866297
0;4.533650;23427927.379302;0.000000;15503138.635472;7924788.743831;58931723.320632;0.000000;27164517.856487;31767205.464145;164719301.399868
0;4.543770;23948563.470825;0.000000;15938907.041404;8009656.429421;57607675.663034;0.000000;24517589.255773;33090086.407261;163112478.267719
0;4.553890;22657313.938239;0.000000;14691609.858721;7965704.079518;64891043.038436;0.000000;30474242.221719;34416800.816717;175096713.953349
0;4.564009;23876169.027578;0.000000;15958650.900649;7917518.126929;57684774.924769;0.000000;24580772.514283;33104002.410486;163121887.904693
0;4.574129;23707004.078412;0.000000;14511335.046692;9195669.031720;57729741.855262;0.000000;27562254.284847;30167487.570415;162873491.867348
0;4.584249;23021159.666158;0.000000;14732551.762693;8288607.903465;59654454.343308;0.000000;27199509.430787;32454944.912521;165351228.018930
0;4.594369;23390212.460839;0.000000;14459628.961777;8930583.499062;58289992.713751;0.000000;27002027.393977;31287965.319774;163360410.349179
0;4.604488;23418500.429577;0.000000;14817681.525113;8600818.904464;58874432.068856;0.000000;27511474.724645;31362957.344211;164585864.996865
0;4.614608;23373998.090726;0.000000;15803447.331998;7570550.758728;59344946.953335;0.000000;26846671.006218;32498275.947117;165437890.088123
0;4.624728;23602770.201967;0.000000;14943472.958058;8659297.243908;58586331.067355;0.000000;27783973.728311;30802357.339044;164378202.538643
0;4.634848;25653846.451543;0.000000;17994225.872118;7659620.579425;58075651.911422;0.000000;27220446.295193;30855205.616229;167458996.725930
0;4.644967;23433151.810008;0.000000;13896403.980354;9536747.829654;59177378.091025;0.000000;26919638.191888;32257739.899137;165221059.802066
0;4.655087;23261453.492757;0.000000;14864062.593669;8397390.899088;57946328.945511;0.000000;26881552.001207;31064776.944304;162415564.876536
0;4.665207;23240019.139386;0.000000;13798955.082495;9441064.056891;58791235.400891;0.000000;27721889.995021;31069345.405869;164062509.080554
0;4.675327;23450548.026168;0.000000;12678648.985637;10771899.040531;64879024.106187;0.000000;30607051.066888;34271973.039299;176659144.264709
0;4.685446;23361926.225292;0.000000;13367419.632233;9994506.593059;53177732.096443;0.000000;25026642.053098;28151090.043346;153079316.643470
0;4.695566;23331153.507700;0.000000;13748936.248311;9582217.259389;63731017.888415;0.000000;30261260.312716;33469757.575699;174124342.792231
0;4.705686;23272141.781715;0.000000;13549613.150184;9722528.631531;59363158.892901;0.000000;27483173.290913;31879985.601988;165270601.349233
0;4.715806;23358138.088066;0.000000;13991388.695949;9366749.392118;56998061.152431;0.000000;27716922.458656;29281138.693775;160712398.480995
0;4.725925;23594989.860801;0.000000;14366479.248053;9228510.612748;58835628.775568;0.000000;27239290.895252;31596337.880317;164861237.272740
0;4.736045;23196247.847672;0.000000;14390207.609046;8806040.238626;59762340.495842;0.000000;27203490.877609;32558849.618234;165917176.687029
0;4.746165;23582176.289047;0.000000;14877097.328799;8705078.960248;58637263.599514;0.000000;27505331.107895;31131932.491618;164438879.777122
0;4.756285;23494783.306969;0.000000;14898376.674516;8596406.632452;57348545.829303;0.000000;27125064.381249;30223481.448054;161686658.272544
0;4.766404;23421253.944629;0.000000;14700179.206790;8721074.737839;59147331.578983;0.000000;27518735.475111;31628596.103872;165137171.047223
0;4.776524;23274953.949161;0.000000;15753735.771596;7521218.177566;57955439.411013;0.000000;27295341.955262;30660097.455752;162460786.720349
0;4.786644;25600594.498566;0.000000;13481493.522830;12119100.975736;58867743.421231;0.000000;27254043.635266;31613699.785965;168936675.839594
0;4.796764;23465510.395140;0.000000;13553728.270394;9911782.124746;59223361.940619;0.000000;27657767.588264;31565594.352356;165377744.671519
0;4.806883;23322221.158393;0.000000;13561302.165085;9760918.993309;59029730.145329;0.000000;27388754.943177;31640975.202152;164703902.607444
0;4.817003;23592679.866928;0.000000;13089174.252339;10503505.614589;59161088.161326;0.000000;27737172.659492;31423915.501834;165507536.056507
0;4.827123;23419399.213274;0.000000;13286243.112282;10133156.100992;58220824.284953;0.000000;24692999.064893;33527825.220059;163280446.996453
0;4.837243;23341992.213785;0.000000;13576401.630051;9765590.583734;62584051.329766;0.000000;30350166.674574;32233884.655192;171852087.087102
0;4.847362;23567110.691425;0.000000;12644256.445583;10922854.245842;59258341.911964;0.000000;27344288.180066;31914053.731898;165650905.206777
0;4.857482;23612349.472531;0.000000;15910919.298205;7701430.174326;58984404.874965;0.000000;27441379.116725;31543025.758240;165193508.694991
0;4.867602;23476338.125942;0.000000;16156225.315455;7320112.810487;58727971.837985;0.000000;27684010.747355;31043961.090630;164408619.927855
0;4.877722;23237842.675259;0.000000;14219803.116960;9018039.558299;57547215.398086;0.000000;27641713.845018;29905501.553068;161570116.146690
0;4.887841;23512774.765455;0.000000;15919010.176032;7593764.589423;59969043.786189;0.000000;27511124.283968;32457919.502221;166963637.103289
0;4.897961;23706999.775970;0.000000;15104251.160707;8602748.615263;58247777.082513;0.000000;27415081.075653;30832696.006860;163909553.716965
0;4.908081;23386287.770869;0.000000;15561994.189766;7824293.581103;57837920.376989;0.000000;27351008.866115;30486911.510873;162448416.295715
0;4.918201;26108132.550828;0.000000;17401290.340072;8706842.210756;59658911.005654;0.000000;27155432.432406;32503478.573248;171534087.112963
0;4.928320;23287891.062290;0.000000;14459033.318961;8828857.743328;57829946.269719;0.000000;27346567.081647;30483379.188071;162235674.664017
0;4.938440;23283969.907575;0.000000;13358232.868742;9925737.038833;59201259.304652;0.000000;27490945.843510;31710313.461142;164970458.424456
0;4.948560;23488713.633652;0.000000;13903882.912228;9584830.721424;60646175.533041;0.000000;27034296.592578;33611878.940463;168269778.333386
0;4.958680;23447535.926480;0.000000;13905794.177218;9541741.749262;58896216.029841;0.000000;27435589.487056;31460626.542785;164687503.912642
0;4.968800;23514537.092350;0.000000;14371025.957782;9143511.134568;57688255.297595;0.000000;28111038.291933;29577217.005662;162405584.779890
0;4.978919;23763585.722211;0.000000;15438289.943425;8325295.778786;59631631.948941;0.000000;27214934.195140;32416697.753801;166790435.342303
0;4.989039;23458391.239467;0.000000;14885865.680981;8572525.558486;64043264.948487;0.000000;30960124.796785;33083140.151702;175003312.375907
0;4.999159;23379170.858139;0.000000;13768491.292548;9610679.565591;58562561.298774;0.000000;27598946.992354;30963614.306420;163883464.313826
0;5.009279;23290142.566270;0.000000;14553245.301771;8736897.264499;59623754.986339;0.000000;27813281.305894;31810473.680445;165827795.105218
0;5.019398;23332343.745920;0.000000;14686379.763679;8645963.982242;59896663.865522;0.000000;27058092.004553;32838571.860969;166458015.222884
0;5.029518;23495504.115842;0.000000;15704824.611324;7790679.504517;60596917.604073;0.000000;26841421.937908;33755495.666164;168184843.439829
0;5.039638;23640091.385317;0.000000;16171210.913553;7468880.471764;59081633.740125;0.000000;27334243.054338;31747390.685787;165443450.250883
0;5.049758;23280570.426507;0.000000;15722264.710654;7558305.715853;57765726.513554;0.000000;26821788.067703;30943938.445850;162092593.880121
0;5.059877;23552447.768933;0.000000;15125822.791668;8426624.977266;58943034.374407;0.000000;26933004.152171;32010030.222236;164990964.286682
0;5.069997;23232790.731155;0.000000;15639001.266727;7593789.464429;59841287.172050;0.000000;26281437.478683;33559849.693367;166148155.806410
0;5.080117;25838244.082443;0.000000;16313679.377561;9524564.704881;58304694.012142;0.000000;26915095.452585;31389598.559557;168285876.189168
0;5.090237;23352371.291287;0.000000;14200265.946419;9152105.344867;57708251.571041;0.000000;26425701.339664;31282550.231377;162121245.724656
0;5.100356;23262583.524527;0.000000;14195062.267692;9067521.256835;59575965.038087;0.000000;27740677.242091;31835287.795996;165677097.125229
0;5.110476;23285629.704322;0.000000;12801842.080608;10483787.623714;57561928.273600;0.000000;27186142.670457;30375785.603143;161695115.955845
0;5.120596;23468037.183526;0.000000;13362539.377849;10105497.805677;58682477.147302;0.000000;27183293.729731;31499183.417572;164301028.661656
0;5.130716;24007715.217919;0.000000;15464484.944395;8543230.273525;58948288.887320;0.000000;27375481.354729;31572807.532591;165912008.210478
0;5.140835;23427443.493768;0.000000;13264203.806379;10163239.687389;58584082.607270;0.000000;27753938.342419;30830144.264851;164023052.202077
0;5.150955;23515492.554105;0.000000;16550693.178396;6964799.375709;63525910.320075;0.000000;29922612.264499;33603298.055576;174082805.748361
0;5.161075;23426959.116612;0.000000;15549853.117054;7877105.999559;59003982.675940;0.000000;24659305.102392;34344677.573548;164861883.585105
0;5.171195;23424975.566792;0.000000;17837593.531864;5587382.034929;58469727.931888;0.000000;27658777.219366;30810950.712523;163789406.997362
0;5.181314;23944255.362936;0.000000;16898903.629265;7045351.733671;59332547.668926;0.000000;27435867.068689;31896680.600237;166553606.063724
0;5.191434;23841113.358348;0.000000;16209483.297595;7631630.060753;59234807.716280;0.000000;27527054.619457;31707753.096823;166151842.149256
0;5.201554;23431366.955452;0.000000;13083441.559383;10347925.396069;58819786.461864;0.000000;27460373.793276;31359412.668588;164502306.834632
0;5.211674;23129264.854601;0.000000;14138675.814008;8990589.040593;57909788.596632;0.000000;27652403.594225;30257385.002407;162078106.902466
0;5.221793;25898807.647913;0.000000;15362336.213514;10536471.434399;66071038.430975;0.000000;30526688.230961;35544350.200014;183939692.157776
0;5.231913;23375885.865020;0.000000;13979635.643342;9396250.221678;57264408.116670;0.000000;27370067.477403;29894340.639267;161280587.963380
0;5.242033;23444924.238907;0.000000;13725217.068301;9719707.170606;58095370.757301;0.000000;27636161.025212;30459209.732089;163080589.992416
0;5.252153;23269890.167728;0.000000;13944596.236755;9325293.930974;58899200.445831;0.000000;27759158.494392;31140041.951439;164338181.227118
0;5.262272;23417587.126813;0.000000;14516309.614353;8901277.512460;57268385.716878;0.000000;27296839.228010;29971546.488868;161371945.687382
0;5.272392;23577865.172019;0.000000;14393212.151240;9184653.020778;58365590.065959;0.000000;27318613.941102;31046976.124857;163886910.475955
0;5.282512;23211403.096684;0.000000;14049332.737892;9162070.358792;59946294.244901;0.000000;27220195.529160;32726098.715740;166315394.683169
0;5.292632;23599125.943968;0.000000;15334479.266319;8264646.677649;57450128.216165;0.000000;27363099.861579;30087028.354587;162098508.320267
0;5.302751;23295210.042346;0.000000;14810158.775593;8485051.266752;58869298.066630;0.000000;27676987.064126;31192311.002504;164329016.217952
0;5.312871;23289034.101247;0.000000;15243168.330630;8045865.770617;63623659.119151;0.000000;30114703.138368;33508955.980783;173825386.440796
0;5.322991;25971706.519407;0.000000;15660957.586839;10310748.932568;57800809.103086;0.000000;27579861.721847;30220947.381239;167545031.244987
0;5.333111;23385340.968124;0.000000;13429760.508052;9955580.460072;54484855.913753;0.000000;24811124.536202;29673731.377551;155740393.763753
0;5.343230;30443447.980420;0.000000;19099101.538438;11344346.441982;90736204.684069;0.000000;40933719.240190;49802485.443878;242359305.328977
0;5.353350;29944506.909434;0.000000;17087613.095106;12856893.814328;63131317.267676;0.000000;30049338.891612;33081978.376064;186151648.354220
0;5.363470;23255265.290178;0.000000;14189548.512607;9065716.777571;58855994.724557;0.000000;27438490.233276;31417504.491281;164222520.029471
0;5.373590;23597898.128468;0.000000;13287355.699402;10310542.429066;59697174.232154;0.000000;27608241.162102;32088933.070051;166590144.721243
0;5.383709;23465510.395140;0.000000;11989360.910718;11476149.484422;58085640.224491;0.000000;27212572.134127;30873068.090365;163102301.239263
0;5.393829;23369040.552853;0.000000;12734918.678365;10634121.874489;58549640.716881;0.000000;27892880.278015;30656760.438867;163837362.539470
0;5.403949;23388640.560417;0.000000;13520590.519839;9868050.040578;59486883.839346;0.000000;27536440.765679;31950443.073667;165751048.799527
0;5.414069;23600750.869680;0.000000;11883934.348226;11716816.521454;58231278.306307;0.000000;27413513.139736;30817765.166571;163664058.351975
0;5.424188;23601979.730593;0.000000;14444758.318854;9157221.411738;59661247.818465;0.000000;27570728.158533;32090519.659932;166526455.098116
0;5.434308;23412234.099133;0.000000;14240431.049988;9171803.049145;59740495.838998;0.000000;27961002.817838;31779493.021160;166305459.876263
0;5.444428;23505448.698748;0.000000;13858382.145197;9647066.553551;58766713.755380;0.000000;27506507.711662;31260206.043717;164544324.908254
0;5.454548;23472880.743308;0.000000;16038255.538181;7434625.205127;58042032.383452;0.000000;27146896.859652;30895135.523800;163029826.253520
0;5.464667;25908274.416450;0.000000;15142566.122494;10765708.293956;58570653.346244;0.000000;27777879.882105;30792773.464139;168957855.525386
0;5.474787;23653293.730814;0.000000;13134534.871699;10518758.859115;63285701.448668;0.000000;30467915.872346;32817785.576322;173877990.358964
0;5.484907;23068449.643666;0.000000;12100568.568116;10967881.075550;59438240.388549;0.000000;27320669.902640;32117570.485909;165013380.064429
0;5.495027;23309249.350873;0.000000;12665784.736160;10643464.614713;59111118.412216;0.000000;27434287.641409;31676830.770807;164840735.526177
